community_note,created_at,edits_remaining,favorite_count,full_text,has_card,has_community_notes,hashtags,id,in_reply_to,is_quote_status,is_translatable,lang,media,place,poll,possibly_sensitive,quote,quote_count,reply_count,retweet_count,retweeted_tweet,thumbnail_title,thumbnail_url,urls,user,view_count,view_count_state
None,Fri Sep 27 06:35:54 +0000 2024,5,13142,"@AMAZlNGNATURE It’s a Caterpillar of the Pasha Butterfly.

They don’t always look the same but are characterised by their horns.

They’re usually found in the Mediterranean and in Africa as well as in Europe. They eventually turn into beautiful Butterflies. https://t.co/9Zb2ekl0Fo",False,None,,1839554539784982546,1839554083687936483,False,False,en,"https://pbs.twimg.com/media/GYdpGM_asAA-YO2.jpg,https://pbs.twimg.com/media/GYdpGO3bEAAGA6P.jpg,https://pbs.twimg.com/media/GYdpGN0aYAA9YsI.jpg,https://pbs.twimg.com/media/GYdpGVnawAA7ID0.jpg",None,None,False,None,58,136,851,None,None,None,None,881556571083255808,494238,EnabledWithCount
None,Tue Aug 06 18:01:06 +0000 2024,5,66068,"Why is it Hindus can be mob attacked by Islamists in Bangladesh (happening now)

Why is it Christians can be slaughtered by Islamists in Africa (happening now)

Why is it Jews can be attacked by Islamic terrorists (happening now)

But if you say something you are an Islamophobe?",False,None,,1820882808874705167,None,False,False,en,None,None,None,None,None,426,1571,17297,None,None,None,None,53854893,1336518,EnabledWithCount
None,Fri Aug 23 17:10:34 +0000 2024,5,13888,"White people in South Africa want to create an independent state where no black people are allowed

Your comments on this https://t.co/xOfxDc4Oaa",False,None,,1827030684520608098,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1827028184442814464/pu/img/6X20S_aSfm6zxD9r.jpg,None,None,False,None,486,6078,1889,None,None,None,None,1536268354830360576,1172069,EnabledWithCount
None,Sat Aug 17 13:18:50 +0000 2024,5,14803,"New Orleans could have been a beautiful American city with French architecture and culture. Instead, we got Africa. https://t.co/xzY1eVct9o",False,None,,1824798042039468128,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1824798004143935488/pu/img/ebR9MGXUGSuR5h5D.jpg,None,None,False,None,93,749,1615,None,None,None,None,1705992703635234816,509320,EnabledWithCount
None,Mon Aug 12 10:59:08 +0000 2024,5,3358,See the “Nigerians” committing crimes in South Africa https://t.co/OkF80Z919O,False,None,,1822950942771151212,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1822950888362668032/img/VmWJahk4jxRPzELd.jpg,None,None,False,None,94,363,1477,None,None,None,None,1691088297223696384,343018,EnabledWithCount
None,Tue Sep 24 10:23:48 +0000 2024,5,4465,"Pauline Mbangula, a Namibian woman arrested in South Africa on Sunday after airport X-ray screening allegedly detected drugs in her stomach, was apparently on a Brazilian ‘baecation’ with her Nigerian lover, who convinced her to smuggle the drugs by swallowing them. https://t.co/DAf4T6kzsp",False,None,,1838524729730212219,None,False,False,en,"https://pbs.twimg.com/media/GYPAVzBWwAA4cSy.jpg,https://pbs.twimg.com/media/GYPAY10WoAANPKY.jpg,https://pbs.twimg.com/media/GYPAbpSXsAAROBr.jpg,https://pbs.twimg.com/media/GYPAfGNWUAASicm.jpg",None,None,False,None,506,630,1652,None,None,None,https://www.namibiansun.com/crime/brazilian-baecation-with-nigerian-lover-turns-ugly2024-09-24,177978853,857267,EnabledWithCount
None,Sun Sep 29 17:06:29 +0000 2024,5,464,Am I tripping or does Volkstaat not correlate at all with the white population in south africa https://t.co/gED3QD9QSE,False,None,,1840438009792983264,None,False,False,en,"https://pbs.twimg.com/media/GYqL-JxXkAA4pAm.jpg,https://pbs.twimg.com/media/GYqL_R-WUAIXwFa.jpg",None,None,False,None,1,36,8,None,None,None,None,1126991699815882753,25222,EnabledWithCount
None,Fri Sep 27 16:14:25 +0000 2024,5,14971,Salsa originated from Africa https://t.co/g6BUoZsout,False,None,,1839700131131568250,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1839699807612317698/pu/img/5pvL5_oYHuL3iwjs.jpg,None,None,False,None,282,171,4145,None,None,None,None,1536268354830360576,264981,EnabledWithCount
None,Mon Sep 30 12:32:28 +0000 2024,5,1952,Newcomers to Europe from Africa throw stones and other projectiles at coast guard patrols trying to apprehend them. They’re not sending their best. https://t.co/R3zLJr3zIS,False,None,,1840731436732526600,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1840731379463569408/img/shD8IQldn4o9nvUv.jpg,None,None,False,None,25,303,433,None,None,None,None,16106584,87295,EnabledWithCount
None,Wed Oct 02 02:52:28 +0000 2024,5,702,"Africa has never been poor 

Your thoughts on this https://t.co/P5j0ZI6KJg",False,None,,1841310252882448631,None,False,False,en,https://pbs.twimg.com/media/GY2l6j4XIAA8iFE.jpg,None,None,False,None,14,67,252,None,None,None,None,1536268354830360576,45486,EnabledWithCount
None,Tue Oct 01 16:42:04 +0000 2024,5,841,Hustler Fund defaulters will have their M-Pesa accounts and airtime raided by the State in order to recover Sh7 billion owed. https://t.co/VdZM5MlXKT https://t.co/R17cywEOTB,False,None,,1841156638750765118,None,False,False,en,https://pbs.twimg.com/media/GY0aLnoWoAA6yLs.jpg,None,None,False,None,133,272,244,None,None,None,https://nation.africa/kenya/business/state-to-raid-m-pesa-accounts-of-hustler-fund-defaulters-to-recover-billions-owed-4782660#story,25979455,150113,EnabledWithCount
None,Wed Oct 02 10:23:09 +0000 2024,5,4525,"With the surge of Channel migrants there has also been a surge of HIV cases. Over 6,000 cases were diagnosed, a jump of 51% last year. 

It is blamed mostly on sub-Saharan Africans, half coming from East Africa.

The average cost of HIV treatment per year in the UK is around £11,000. 
https://t.co/oAK0xPqQOV.",False,None,,1841423670289260880,None,False,False,en,https://pbs.twimg.com/media/GY4MzsTXsAA9c42.jpg,None,None,False,None,82,456,1637,None,None,None,"https://www.telegraph.co.uk/news/2024/10/01/hiv-diagnoses-migrants-cases-contracted-abroad/#:~:text=New%20HIV%20diagnoses%20have%20hit,cent%20on%20the%20previous%20year",112684779,144074,EnabledWithCount
None,Thu Sep 26 13:59:36 +0000 2024,5,7781,"Ghana Police arrests 42 protesters during protests against hardship and illegal gold mining.

39 protesters have been remanded in prison for two weeks. https://t.co/tf5KuSQD9K",False,None,,1839303812714311939,None,False,False,en,"https://pbs.twimg.com/media/GYaFEXGaMAUerTV.jpg,https://pbs.twimg.com/media/GYaFEbgaMAcVhCe.jpg",None,None,False,None,101,229,3188,None,None,None,None,129009730,301780,EnabledWithCount
None,Tue Oct 01 17:30:38 +0000 2024,5,569,"State to raid M-Pesa accounts of Hustler Fund defaulters to recover billions owed

https://t.co/0bt4xjtF8x https://t.co/yfBkwFudj9",False,None,,1841168861036445908,None,False,False,en,https://pbs.twimg.com/media/GY0lUo9XcAUjhuF.png,None,None,False,None,33,113,90,None,None,None,https://ow.ly/nOiS50TAo73,25985333,62764,EnabledWithCount
None,Wed Sep 25 19:45:04 +0000 2024,5,4983,"Why are South Africa celebrities so quiet about what happened in Midrand how the fire destroyed 130 households and people lost all of their belongings,Yet where very vocal about Chidimma we stole someone child Identity in South Africa, Real issues effecting our country They muted https://t.co/l56no9x7Y0",False,None,,1839028365090603129,None,False,False,en,https://pbs.twimg.com/media/GYWKjSlWsAASI_b.jpg,None,None,False,None,113,507,826,None,None,None,None,2808949264,589713,EnabledWithCount
None,Tue Oct 01 22:06:55 +0000 2024,5,265,"FRONTERAS ÉTNICAS

Un mapa de África que muestra fronteras trazadas étnicamente, en lugar de las definidas por las potencias europeas. Del antropólogo George Murdock; 1958. https://t.co/4keiWhYb7U",False,None,,1841238390823383355,None,False,False,es,https://pbs.twimg.com/media/GY1kjtmXcAIzqCU.jpg,None,None,False,None,2,4,80,None,None,None,None,1470944312787673089,18540,EnabledWithCount
None,Tue Oct 01 04:10:19 +0000 2024,5,305,To all our Kenyan brothers and sisters! Africa is behind you !!! https://t.co/mrBVtH5KFG,False,None,,1840967455033999558,None,False,False,en,"https://pbs.twimg.com/media/GYxuIRKbQAE-YRf.jpg,https://pbs.twimg.com/media/GYxuIRBaYAAwIyf.jpg",None,None,False,None,0,6,133,None,None,None,None,338004749,10538,EnabledWithCount
"{'id': '1841058266429735193', 'text': 'As per family members reports on October 1st, she is yet to be found. This news reeks of foul play.\n\nx.com/joharizzy/stat…\nx.com/hopemwinzi/sta…'}",Mon Sep 30 16:19:07 +0000 2024,5,1295,"MISSING TAXI driver Victoria Mumbua found injured, unconscious in Migori, to be airlifted to Mombasa for treatment, Police spokesperson Resila Onyango confirms. https://t.co/vRYQ0MbiiR",False,None,,1840788474405806113,None,False,False,en,https://pbs.twimg.com/media/GYvLOnTXYAQGp-W.jpg,None,None,False,None,62,95,633,None,None,None,None,25979455,203605,EnabledWithCount
None,Tue Oct 01 05:19:10 +0000 2024,5,67779,"Let’s check in on South Africa since apartheid was abolished…

Oh https://t.co/4aDmUm2bT9",False,None,,1840984783272268095,None,False,False,en,https://pbs.twimg.com/media/GYx95v9XcAEnVhg.jpg,None,None,False,None,299,1725,4725,None,None,None,None,1342174584594960384,7497879,EnabledWithCount
None,Sat Sep 28 17:40:41 +0000 2024,5,477,"Jacob Zuma is the only President in democratic South Africa not to have lifted a Rugby World Cup trophy. Under the wasted 9 years we also could not win the Rugby Championship Trophy. Zuma has always been a cursed man. Nelson Mandela lifted the world cup trophy in 1995, Thabo Mbeki in 2007, Cyril Ramaphosa in 2019 and 2023. Today the GNU led by President Cyril Ramaphosa are crowned Rugby Championship champions 2024. 

WE MUST NEVER MAKE A JACOB ZUMA MISTAKE AGAIN. 

NO DNA JUST RSA 
LEAD US RAMAPHOSA 

#RSAvARG
#Springboks",False,None,"RSAvARG,Springboks",1840084229012509083,None,False,False,en,"https://pbs.twimg.com/media/GYlK2CUWIAEa_cG.jpg,https://pbs.twimg.com/media/GYlK2CRXAAAyLRq.jpg,https://pbs.twimg.com/media/GYlK2F-XgAAV0Tl.jpg",None,None,False,None,3,152,75,None,None,None,None,959039318718402563,42104,EnabledWithCount
None,Sun Sep 29 06:59:29 +0000 2024,5,1140,"TRENDING: A Nigerian Jollofina AishaYesufu was detained entry into South Africa, she posted on Twitter (X) that “South Africa is asking me for the death certificate of my father in law because I applied for visa.”

This is a lie Aisha Yesufu, even if she was asked to produce her father’s death certificate, she would be able to provide it, she did not provide what was asked from her since she lied on her visa application, Aisha is a scammer, who sends messages to South Africans scamming people like Opa6ix.",False,None,,1840285250875748796,None,False,False,en,"https://pbs.twimg.com/media/GYoBqXbXgAAIClv.jpg,https://pbs.twimg.com/media/GYoBqZVWoAEMY9u.jpg,https://pbs.twimg.com/media/GYoBqZWXUAA2hk5.jpg",None,None,False,None,11,94,298,None,None,None,None,1488917872189530127,106879,EnabledWithCount
None,Fri Sep 27 19:59:44 +0000 2024,5,4100,"BREAKING: Israel strikes Hezbollah in Beirut, and instead of thanking Israel, the UN rushes for an emergency session. There's no rush when Christians are butchered in Africa, weird.

Israel's Ambassador Danny Danon: ""We will fight terrorism EVERYWHERE—Gaza, Jenin, and beyond."" https://t.co/wFDkYDDCM5",False,None,,1839756833902231886,None,False,False,en,https://pbs.twimg.com/media/GYghF2nXwAAcZo8.jpg,None,None,False,None,42,290,1223,None,None,None,None,619400667,75816,EnabledWithCount
"{'id': '1839753751164297406', 'text': 'Scam analytics for kenytrak have shown that the site is barely a month old and probably a fake site created for propaganda purposes.\n\nSee below analysis of Kenytrak\nx.com/marcusolang/st…\n\nscamadviser.com/check-website/…'}",Fri Sep 27 13:52:17 +0000 2024,5,889,"DCI RANKED TOP INVESTIGATIVE AGENCY IN AFRICA

The Directorate of Criminal Investigation (DCI) has been ranked the top investigative agency in Africa, following a recent survey conducted by Kenya Trak, a research and survey firm https://t.co/Xy2VsaViwn",False,None,,1839664359095578946,None,False,False,en,https://pbs.twimg.com/media/GYfM_CuWIAAyQly.jpg,None,None,False,None,242,1086,178,None,None,None,None,3342530218,662373,EnabledWithCount
None,Sun Sep 29 14:07:44 +0000 2024,5,3429,Guy living in Western Sydney tells Ethiopian Jews “go back to Africa.” https://t.co/SATZE2KMMq,False,None,,1840393025991929937,None,False,False,en,https://pbs.twimg.com/media/GYpjr9eaEAEGE0c.jpg,None,None,False,None,10,51,206,None,None,None,None,1133510366422392833,56702,EnabledWithCount
None,Fri Sep 27 18:50:39 +0000 2024,None,3740,A very brave petrol attendant deserving of a reward!!  https://t.co/cl8oIHZR8K #ArriveAlive #Crime  @SAPoliceService https://t.co/rIwbfJtpfq,False,None,"ArriveAlive,Crime",1839739445446156653,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1839738446920761344/img/T8jjCZm_Ol0D_MLF.jpg,None,None,False,None,42,252,812,None,None,None,http://tinyurl.com/2442jbgz,154453910,325467,EnabledWithCount
None,Mon Sep 30 09:01:30 +0000 2024,5,5906,"BEFORE HE WAS HANGED, South Africa's Solomon Kalushi Mahlangu said; 
""My blood will nourish the tree that will bear the fruits of freedom. Tell my people that I love them. They must continue the fight, Aluta Continua"" https://t.co/faq5tTAFsN",False,None,,1840678346214068556,None,False,False,en,https://pbs.twimg.com/media/GYtnMi9WkAAirTt.jpg,None,None,False,None,29,62,1600,None,None,None,None,1201055889073082368,69351,EnabledWithCount
None,Mon Sep 30 15:26:19 +0000 2024,5,1463,Namibia was South Africa before 1990 https://t.co/Ir4rFAXfTX,False,None,,1840775188352204874,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1840774992369266688/pu/img/TiDheukMTu5pRkK9.jpg,None,None,False,None,71,167,339,None,None,None,None,1536399219740839938,194764,EnabledWithCount
None,Fri Sep 27 08:31:33 +0000 2024,5,1924,"Ndi Igbo are the biggest spare parts dealers in Africa.

40 feet containers of fairly used motorcycles and spare parts are seen in Nnewi, Anambra State.

Indeed, Nnewi is the automobile hub of Africa. https://t.co/u10gSeC7E2",False,None,,1839583643351523591,None,False,False,en,"https://pbs.twimg.com/media/GYeDj59XMAEz9F_.jpg,https://pbs.twimg.com/media/GYeDkNQXMAAAZ6b.jpg",None,None,False,None,13,55,449,None,None,None,None,3179710631,57128,EnabledWithCount
None,Fri Sep 27 08:33:52 +0000 2024,5,716,"This is what corruption has done to Zimbabwe. 
It has reduced the country to one with the highest inflation in the world, where the cost of everything is outrageously expensive.

Here are the passport costs in Southern Africa compared to Zimbabwe.
For the price of one Zimbabwean passport, you can get 20 passports in Eswatini, 15 in Zambia, 10 in Botswana, seven in Namibia, and six in South Africa.

Who got the tender for printing passports, no prices for guessing.

1. Eswatini - $10  
2. Zambia - $13  
3. Botswana - $20  
4. Namibia - $28  
5. South Africa - $33  
6. Zimbabwe - $200",False,None,,1839584226875687009,None,False,False,en,https://pbs.twimg.com/media/GYeEGUeWEAAFmYp.jpg,None,None,False,None,10,131,257,None,None,None,None,73672445,137491,EnabledWithCount
None,Thu Sep 26 16:31:51 +0000 2024,5,1676,If you want to see the sheer ignorance of voters and the hypocrisy of politics in South Africa then this video illustrates it. A hard-working dedicated mayor that tried his best to turn things around was removed because the ANC/EFF/ASA couldn't get their hands on the tenders. https://t.co/KoNPQpDvv3,False,None,,1839342129346457667,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1839341810973556736/pu/img/V7dDxtYROd_NedAZ.jpg,None,None,False,None,88,513,360,None,None,None,None,29967340,326006,EnabledWithCount
None,Wed Oct 02 15:45:00 +0000 2024,5,6,"Prince Harry could be launching his ""new image"" or even returning to his ""old image"" with his solo trip to Africa, a royal expert has said. https://t.co/JLnlvvHZUX",False,None,,1841504665143570780,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1841473740045004800/img/szulJLpHFi8iAXhP.jpg,None,None,False,None,0,29,2,None,None,None,None,34655603,7848,EnabledWithCount
None,Mon Sep 30 05:59:09 +0000 2024,None,507,"Poliisi ezudde ebipya ku nfa y'omukazi Agnes Natongo eyatemuddwa ku luguudo lwa Northern bypass ku wiikendi. Nantongo y'abadde maneja w'essundiro ly’amafuta erya Africa Oil e Kireka.
Okusinziira ku Poliisi, Nantongo yasemba okulabwako akawungeezi ko Lwomukaaga ku ssaawa nga bbiri bweyali ava ku mulimu, wabula ku makya ga Ssande nazuulibwa nga attiddwa omulambo gwe gusuulibwa ebbali w’oluguudo.
Omwogezi wa Poliisi mu Kampala n’emiriraano, Patrick Onyango ategeezezza nti bongedde amaanyi mu kuzuula abaabadde emabega w'ettemu lino. #BBSKATI",False,None,BBSKATI,1840632454425567362,None,False,False,tl,https://pbs.twimg.com/media/GYs8Hd3XEAAxCIC.jpg,None,None,False,None,2,134,24,None,None,None,None,4565960369,57687,EnabledWithCount
None,Fri Sep 27 20:19:14 +0000 2024,5,2146,"Show me a Judge in South Africa more  academically qualified and experienced more than Dr. Hlophe 
#DrHlophe https://t.co/Rn5OPmyfPo",False,None,DrHlophe,1839761739052920930,None,False,False,en,https://pbs.twimg.com/media/GYgljQlXoAA6-U9.jpg,None,None,False,None,41,519,283,None,None,None,None,241876167,126734,EnabledWithCount
None,Sun Sep 29 19:00:04 +0000 2024,5,561,"The West has been feeding Africa for decades.
Only for them to try and replace us.
Make it make sense. https://t.co/RgM8YHPakA",False,None,,1840466592129265810,None,False,False,en,https://pbs.twimg.com/media/GYqmnG9W8AADPdj.jpg,None,None,False,None,8,54,107,None,None,None,None,2199020853,10520,EnabledWithCount
None,Tue Oct 01 08:18:26 +0000 2024,5,1373,"This is Hendrik Venter (81) from Kuruman in the Northern Cape. He is the most recent South African farmer to be murdered in cold blood. Almost 3000 South African farmers have been killed in South Africa in the last 30 years - most in brutal ways that often include torture. Today there are less than 30 000 commercial farmers left in South Africa, a country with a population of more than 60 million people.",False,None,,1841029893879947531,None,False,False,en,https://pbs.twimg.com/media/GYymIYJXIAkoU7e.jpg,None,None,False,None,122,674,509,None,None,None,None,62479808,187018,EnabledWithCount
None,Tue Oct 01 15:51:25 +0000 2024,None,404,"This afternoon the Governor (Mayor) of Nairobi hosted Mayors from across Africa and showed us his new project to clean up Nairobi’s rivers. We in the @CityofBulawayo need to consider how we can clean up the Matsheumhlope River and also convert it into a walking/running/cycle track which goes from its confluence with the Umguza to the Hillside Dams.

Imagine if people could walk, run or ride some 40kms in the center of the City alongside the Matsheumhlope River without crossing a road. If you think about it, it is possible.

Here I am with Governor Sakaja and Mayors Kamati and Aki-Sawyer of Windhoek & Freetown respectively.",False,None,,1841143893498155438,None,False,False,en,"https://pbs.twimg.com/media/GY0J4n5XUAMoYr7.jpg,https://pbs.twimg.com/media/GY0J4nuWsAgIrWS.jpg,https://pbs.twimg.com/media/GY0J4nyX0AEhf_M.jpg,https://pbs.twimg.com/media/GY0J4n2WAAUgN76.jpg",None,None,False,None,6,34,58,None,None,None,None,18060854,28731,EnabledWithCount
None,Wed Oct 02 05:57:40 +0000 2024,5,807,"Is “fuck off back to Africa” an official @reformparty_uk line?

Her Twitter has Reform in it and so does her website link. https://t.co/yyHOKbINFp",False,None,,1841356856507195754,None,False,False,en,"https://pbs.twimg.com/media/GY3P74KXcAAvu8P.jpg,https://pbs.twimg.com/media/GY3P73_W8AAb_qE.jpg",None,None,False,None,10,50,274,None,None,None,None,20045947,20868,EnabledWithCount
None,Sun Sep 29 09:55:54 +0000 2024,5,560,"Africa’s education is failing to prepare youth for today’s job market.

Countries like China focus on hands-on skills, but Africa lags behind with outdated theory-based learning.

We need an education revolution that includes vocational training and industry partnerships.

Building the right infrastructure will help students gain real-world skills.

Promoting STEM and trade careers will prepare Africa’s workforce for global innovation.

Any thought?",False,None,,1840329648791597187,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1840329579073769472/img/NkL00yZeT1bWbFTs.jpg,None,None,False,None,12,28,309,None,None,None,None,1313439974218444802,48796,EnabledWithCount
None,Wed Oct 02 19:13:21 +0000 2024,5,27,President Tinubu leaves for two-week annual vacation to UK https://t.co/1AA2NY3lP5,False,None,,1841557100025283000,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1841556978415366144/pu/img/o4C5Cx42FvsmHxEr.jpg,None,None,False,None,2,11,3,None,None,None,None,508912396,2466,EnabledWithCount
None,Wed Oct 02 02:54:55 +0000 2024,5,1060,Good morning from Africa https://t.co/jjqYPhQvIh,False,None,,1841310868023230793,None,False,False,en,https://pbs.twimg.com/media/GY2md54WcAAfZ9z.jpg,None,None,False,None,0,36,73,None,None,None,None,1536268354830360576,31794,EnabledWithCount
None,Tue Oct 01 17:39:54 +0000 2024,5,2086,"We will make South Africa small for all illegal foreigners, and we will not stop putting pressure until we reclaim our country. 

#PutSouthAfricansFirst https://t.co/GTuI4pGAr2",False,None,PutSouthAfricansFirst,1841171191672754297,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1841171139671797762/pu/img/T7fWeoWf7-d0q9JZ.jpg,None,None,False,None,10,98,396,None,None,None,None,71023000,201756,EnabledWithCount
None,Tue Oct 01 15:32:00 +0000 2024,5,5639,Who else thinks the CBS Debate Moderators will try and interfere with the 2024 Election ? https://t.co/w9MZm2Mqto,False,None,,1841139006027014170,None,False,False,en,https://pbs.twimg.com/media/GYzKhU5bQAIjq1f.jpg,None,None,False,None,92,1564,741,None,None,None,None,1663701168839872512,81317,EnabledWithCount
None,Sun Sep 29 17:01:08 +0000 2024,5,171355,"Made my freedom heard. Voting early took me 20 mins—no excuses. Freedom isn’t something we just talk about; it’s something we act on. Do your part, get out there, and vote. Your voice matters, and this election’s too important to sit out https://t.co/Ey2a7M5nP4 #VoteEarly #LoveAmericaAgain",False,None,"VoteEarly,LoveAmericaAgain",1840436661143937304,None,False,False,en,"https://pbs.twimg.com/amplify_video_thumb/1840436565656440833/img/Hqotqg5_5IeVZKVj.jpg,https://pbs.twimg.com/media/GYqLTi7WEAEjHT_.jpg",None,None,False,None,1776,10805,22630,None,None,None,http://vote.gov,323120520,9023496,EnabledWithCount
None,Wed Oct 02 19:40:40 +0000 2024,5,107,BREAKING NEWS: Judge Chutkan drops a BOMBSHELL! Special Counsel Jack Smith's explosive 165-page filing exposing the evidence against Trump in the DC election fraud case is now PUBLIC! This could be a game-changer!,False,None,,1841563974996783309,None,False,False,en,https://pbs.twimg.com/media/GY6Mo3OX0AApD55.jpg,None,None,False,None,1,31,40,None,None,None,None,133938408,1429,EnabledWithCount
None,Thu Sep 26 22:09:21 +0000 2024,5,26890,"Harris with Zelensky at our White House! 
Two dictators that got zero votes from their citizens because they had zero elections. He canceled his to remain in power. 

Where’s Biden? https://t.co/EUCOBTR4UK",False,None,,1839427065537614141,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1839426992497950720/img/2Dw4T7cqurvYoPIs.jpg,None,None,False,None,289,1125,8835,None,None,None,None,1329171068196622337,875981,EnabledWithCount
None,Wed Oct 02 01:45:40 +0000 2024,5,152590,Tim Walz just lost the election. There’s no recovering from this fumble. Wow. This is so bad. https://t.co/VxaR0lDOi4,False,None,,1841293440480395465,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1841293282275401729/img/5TyPSi0iFQlzVZ3R.jpg,None,None,False,None,1863,5793,20909,None,None,None,None,1326229737551912960,14203639,EnabledWithCount
None,Sun Sep 29 16:36:01 +0000 2024,5,3724,"And here is, 

the Arizona Senate Audit of the 2020 election, CONFIRMS BEYOND THE SHADOW OF A DOUBT

Katie Hobbs and her co-conspirator Adrian Fontes utilizing their single greatest crime of 2020 and 2022 for the 2024 presidential elections, 

25% of all 2020 mail-in-ballots equaling 420,987 ballots out of 1.9 million,  CONFIRMED to have NO signature match whatsoever. And this is just in Maricopa County alone.

Meaning, 
Rigged voter rolls + Mail in ballots + Illegal Aliens = criminal conspiracy to overthrow the United States government,",False,None,,1840430341913444355,None,False,False,en,"https://pbs.twimg.com/amplify_video_thumb/1840430183284961280/img/Ni4LKGNgEPLWOXkG.jpg,https://pbs.twimg.com/amplify_video_thumb/1840430183289126912/img/hs_Do6tWB0yBpJht.jpg,https://pbs.twimg.com/amplify_video_thumb/1840430183268106240/img/WRdEHnSrpH7ZecZf.jpg",None,None,False,None,87,131,2520,None,None,None,None,1499556521457303555,48741,EnabledWithCount
None,Wed Oct 02 02:39:41 +0000 2024,5,12,Vance dodges did Trump lose election question. That tells a lot. #VPDebate2024 #mtpol,False,None,"VPDebate2024,mtpol",1841307036140908836,None,False,False,en,None,None,None,None,None,1,3,3,None,None,None,None,16372356,518,EnabledWithCount
None,Wed Oct 02 02:48:21 +0000 2024,5,29334,"I’m a suburban Republican mom and Vance lost me tonight when he denied that Trump lost the 2020 election.  

If Vance can’t stand up to Trump, he shouldn’t be elected VP.",False,None,,1841309213559026045,None,False,False,en,None,None,None,None,None,180,3168,5267,None,None,None,None,1349513856998010880,656025,EnabledWithCount
None,Fri Sep 27 18:29:58 +0000 2024,5,1,Here’s my guess for Prez election results. https://t.co/DXUmxRxC4q,False,None,,1839734242776911921,None,False,False,en,https://pbs.twimg.com/media/GYgMiesXgAAX9SO.jpg,None,None,False,None,0,0,0,None,None,None,None,1716183743445028864,173,EnabledWithCount
None,Wed Oct 02 02:42:16 +0000 2024,5,38396,"WOW!  Tim Walz just asked J.D. Vance straight up if Trump lost the 2020 election and Vance refused to answer. 

This is the clip that will be replayed over and over again this next week. Well played! https://t.co/07fqrmkqax",False,None,,1841307682545762604,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1841307615340457986/img/_Hh7jwkXVdguyECV.jpg,None,None,False,None,329,2283,10352,None,None,None,None,133938408,1542451,EnabledWithCount
"{'id': '1840755913092641135', 'text': 'Although micro hurricanes have been created in a laboratory environment, hurricanes of this magnitude are impossible to create with current technology, and even attempts to weaken hurricanes have proven futile.\n\npolitifact.com/factchecks/202…\n\nsciencealert.com/scientists-hav…\n\nen.m.wikipedia.org/wiki/Project_S…\n\nphys.org/news/2022-09-a…\n\nvlab.noaa.gov/web/nws-herita…\n\n'}",Sat Sep 28 19:12:15 +0000 2024,5,30619,"Don’t worry guys, weather modification isn’t real! It’s just a coincidence that Hurricane Helene is one of the most devastating “inland damage storms” in history and that hundreds of pro-Trump counties are being massively impacted during the most important election of our lifetimes.

Obviously the elites would never be evil enough to create hurricanes designed to interfere with “democracy”… Pay no attention to the storms currently brewing in the Atlantic either! You can ask any mainstream scientist and they will tell you that it isn’t even possible to create those or target them at certain areas.

Just stay silent. No need to vote or expose anything. You wouldn't want to be called a conspiracy theorist right? Couldn’t have that. So please ignore your own eyes and don’t share this post or investigate further.",False,None,,1840107271520694464,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1840106786403016704/img/y6vDwqhzIhfZVc8j.jpg,None,None,False,None,2925,6561,10092,None,None,None,None,805532293951606785,11823643,EnabledWithCount
None,Wed Oct 02 17:33:22 +0000 2024,5,7,"Given Trump’s age, this may be an election where the vice-president picks matter significantly. Prediction markets seem to agree. Polymarket’s response to the Vance-Walz debate. (The movement may reflect also the effects of escalation in the Middle East). https://t.co/F5DmEqJTPu",False,None,,1841531935933296710,None,False,False,en,https://pbs.twimg.com/media/GY5viNObYAAwwjk.jpg,None,None,False,None,0,1,0,None,None,None,None,751644712570847236,1584,EnabledWithCount
