community_note,created_at,edits_remaining,favorite_count,full_text,has_card,has_community_notes,hashtags,id,in_reply_to,is_quote_status,is_translatable,lang,media,place,poll,possibly_sensitive,quote,quote_count,reply_count,retweet_count,retweeted_tweet,thumbnail_title,thumbnail_url,urls,user,view_count,view_count_state
None,Mon Sep 30 19:55:38 +0000 2024,5,2,"@DSultantv26 @abibsh Yep shame‼️This is how those saddest people denied and rubbing salt in our wounds💔 No Justice For Tigray, No Peace for Ethiopia. #TigrayGenocide https://t.co/U2spp1fVEu",False,None,TigrayGenocide,1840842962244440315,1840449095875371439,False,False,en,"https://pbs.twimg.com/media/GYv80NObQAAzeMp.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1840842846544523264/pu/img/itpQ-S0NvIPDRoR8.jpg,https://pbs.twimg.com/media/GYv80NObQAEtcc6.jpg,https://pbs.twimg.com/media/GYv80NRakAAvXeK.jpg",None,None,False,None,0,0,0,None,None,None,None,1333245889717014528,229,EnabledWithCount
None,Tue Oct 01 02:19:15 +0000 2024,5,0,"@ifarghaly @Anubis_214 Your shit cowards 😤
...barking like a dog already we in your borders....just wait refugee of seraya.. https://t.co/HwYVxveTQL",False,None,,1840939503738847326,1840694080411668683,False,False,en,"https://pbs.twimg.com/ext_tw_video_thumb/1840939369420472331/pu/img/_dPdPUQ80EjnXK2z.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1840939344661516288/pu/img/SJmvREB29Agw1e48.jpg",None,None,False,None,0,0,0,None,None,None,None,2464942648,111,EnabledWithCount
None,Tue Mar 19 12:03:15 +0000 2024,5,5205,"This is how some ladies make their money in Dubai, UAE. Most of them are from Nigeria, Cameroon, Ethiopia, Uganda and Ghana. They lure men to sleep with them for money in broad daylight and they negotiate the price even before they go inside. If your serious girlfriend is in Dubai and you don’t know the kind of job they do, i feel sorry for you.",False,None,,1770058449755496776,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1770058173304774656/img/O544Smn6iteaQSer.jpg,None,None,False,None,470,723,1760,None,None,None,None,1319313941189828617,3892824,EnabledWithCount
None,Tue Oct 01 17:35:08 +0000 2024,5,6,"Today was a truly special day in Moyale as we embarked on an entourage through Moyale town, marking Day 63 of the Horn of Africa Elephant Campaign Walk.

 I am thrilled to announce that the Elephant Campaign team has reached the Ethiopia border in Moyale, a significant milestone in our journey.

 I want to extend my heartfelt thanks to the entire team that accompanied me today: ACC Moyale, Mr. Martin Muhia; the KWS team led by Warden Mr. Abdi Kampicha; OCPD Mr. George Kipkoros; AP Commander (PPU) Mr. Shadrack Yego; Deputy Officer in Charge of Moyale Prison, Mr. Kodeck Mose; Deputy OCS, Mr. Samora Bala; Subcounty AP Commander, Mr. Geoffrey Elongi; the KDF team led by Lieutenant Mr. M. Kassim; Border Liaison Officer, Major Ruto; the Peace Forum team led by Chair Mr. Mohamed; and the Dabel Conservancy team led by Mr. Ali Bule.

Walking through Moyale town and engaging with the residents was a powerful experience. It was an opportunity to share the message of conservation with the local community and to emphasize the importance of protecting our wildlife and environment. 

The presence of local leaders and security personnel made the day even more impactful, as it demonstrated a unified effort between different sectors of society—government, security forces, and conservationists—working together toward a common goal.

After the walk, I, along with KWS Warden Mr. Abdi Kampicha, had the pleasure of inviting the entire team to the KWS camp for lunch. 

Sharing a meal together was more than just an act of hospitality; it was a moment to reflect on and celebrate the progress we have made so far in the Elephant Campaign Walk. It allowed us to  strengthen our bonds, and appreciate the collective effort that has brought us this far.

Eating together symbolizes unity and the importance of working as a team to achieve common goals. It was a time to not only celebrate our accomplishments but also to recharge and prepare for the journey ahead, knowing that every step we take is a step toward securing a future where both people and wildlife can thrive. @KWSKenya
@KeForestService @PSMuseiya
#18theditionwalk @rebecca_miano
#moyale @whthome",False,None,"18theditionwalk,moyale",1841169994756813289,None,False,False,en,"https://pbs.twimg.com/ext_tw_video_thumb/1841169923067822083/pu/img/ECP64_qzi-knRd6s.jpg,https://pbs.twimg.com/media/GY0mSoSWoAgctFM.jpg,https://pbs.twimg.com/media/GY0mSoRWQAEdEVU.jpg,https://pbs.twimg.com/media/GY0mSkLXEAQ06Cr.jpg",None,None,False,None,0,0,4,None,None,None,None,929257814,461,EnabledWithCount
None,Thu Sep 26 07:59:10 +0000 2024,5,12314,"""Go back to Poland"" https://t.co/b0ONP2fr2s",False,None,,1839213108436353056,None,False,False,en,https://pbs.twimg.com/media/GYYykpyWIAA5tH1.jpg,None,None,False,None,275,1622,877,None,None,None,None,46861233,1656686,EnabledWithCount
None,Wed Oct 02 16:22:28 +0000 2024,5,6,Ethiopian Airlines to Commence Five New Int’l Destinations During Current Fiscal Year  https://t.co/UfGNPrwhbS https://t.co/6KtQ08Kkxw,False,None,,1841514094911709248,None,False,False,en,https://pbs.twimg.com/media/GY5fTYzX0AASeDy.png,None,None,False,None,1,0,3,None,None,None,https://www.ena.et/web/eng/w/eng_5228904,4523222669,425,EnabledWithCount
None,Thu Sep 26 12:52:09 +0000 2024,5,8,"From China Railway Seventh Group, Ethiopia  👏👏👏 https://t.co/VKgPhoWr3P",False,None,,1839286837484847214,None,True,False,en,"https://pbs.twimg.com/media/GYZ1hdEbkAA5LyH.jpg,https://pbs.twimg.com/media/GYZ1hdEaMAE-sqc.jpg,https://pbs.twimg.com/media/GYZ1hdHaoAA4lbJ.jpg,https://pbs.twimg.com/media/GYZ1hdSbgAAysSh.jpg",None,None,False,1839107622781219137,2,1,4,None,None,None,None,1196647354130206720,2491,EnabledWithCount
None,Tue Oct 01 10:54:39 +0000 2024,None,520,"እስራኤልን 🇮🇱 ይደግፋሉ?

Do you Support Israel ?

Yes or No. https://t.co/00H0j2TESs",False,None,,1841069209393991871,None,False,False,en,https://pbs.twimg.com/media/GYzKQ68WwAAvTT_.jpg,None,None,False,None,34,468,23,None,None,None,None,207465808,50800,EnabledWithCount
None,Tue Sep 24 10:56:28 +0000 2024,5,16,"ADDIS ABABA, Ethiopia — Ethiopian Foreign Minister Taye Atske-Selassie warned that arms shipments from Egypt to #Somalia risk worsening the Horn of Africa region's fragile security, with the potential for weapons to fall into terrorist hands, including Al-Shabaab. https://t.co/yJLuW1jjqI",False,None,Somalia,1838532950280818780,None,False,False,en,"https://pbs.twimg.com/ext_tw_video_thumb/1838532743161892865/pu/img/dswVliS9KEzckS1w.jpg,https://pbs.twimg.com/media/GYPH0h3WYAAJhHA.jpg",None,None,False,None,0,3,11,None,None,None,None,96224067,8951,EnabledWithCount
None,Fri Sep 27 00:56:16 +0000 2024,5,2,@AlbisoAchaAlto Which Ethiopia ? https://t.co/07iYLD8wfa,False,None,,1839469069223051453,1839161100866142219,False,False,cy,"https://pbs.twimg.com/media/GYcbTgla0AAWenw.jpg,https://pbs.twimg.com/media/GYcbTgXbkAA9njS.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1839468994744700928/pu/img/l9MYImKedTsF2DcB.jpg",None,None,False,None,0,2,0,None,None,None,None,1497008472734404618,2824,EnabledWithCount
None,Wed Oct 02 14:40:50 +0000 2024,5,5,"I love it when other East Africans compliment Kenyan brands.

One day, Kenyan brands might also be preferred in nationalist countries like Ethiopia because of their professionalism. https://t.co/O8Cx72PcSs",False,None,,1841488519413276874,None,False,False,en,https://pbs.twimg.com/media/GY5IDLLWQAAzNH_.jpg,None,None,False,None,0,0,3,None,None,None,None,862624394916626432,1275,EnabledWithCount
None,Thu Sep 26 19:20:03 +0000 2024,5,4,"In the Bodi clan of Ethiopia, the most desired man is considered to be the one who has the biggest belly, the bigger belly you have, the more attractive you will be, https://t.co/Srhdz9rLtL",False,None,,1839384458740597115,None,False,False,en,"https://pbs.twimg.com/media/GYbOap7bsAAZxL3.jpg,https://pbs.twimg.com/media/GYbOarBaoAAvfbz.jpg,https://pbs.twimg.com/media/GYbOarxbQAAByDe.jpg,https://pbs.twimg.com/media/GYbOasTbMAAvMDM.jpg",None,None,False,None,1,1,2,None,None,None,None,1646403077748998145,3445,EnabledWithCount
None,Wed Oct 02 08:25:32 +0000 2024,5,15,"General Michael Langley, AFRICOM commander noted that diplomatic tensions between #Somalia and Ethiopia over Sea access MoU with Somaliland could affect the campaign against Al Shabab with Somali army operations with Ethiopian forces have been “limited.” https://t.co/RNrNF6OuJ1",False,None,Somalia,1841394072361034209,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1841393272922439680/pu/img/SdLwE3k78K3_15rg.jpg,None,None,False,None,1,6,10,None,None,None,None,96224067,5201,EnabledWithCount
None,Mon Sep 30 06:05:20 +0000 2024,5,3,"ግሸን ደብረ ከርቤ!

ግሸን ደብረ ከርቤን ጨምሮ ሙሉ አምባሰል በፋኖ ቁጥጥር ስር ሲሆን ዓመታዊ ታላቁ የግሸን ደብረ ከርቤ ክብረ በዓል በሰላማዊ መንገድ እንዲከበር የፋኖ አባላቱ በቂ ዝግጅት ማድረጋቸውን አስታውቀዋል።

#Amhara #Ethiopia https://t.co/bSYIlMrLO9",False,None,"Amhara,Ethiopia",1840634011418280363,None,False,True,am,"https://pbs.twimg.com/media/GYs-4HPWcAAqXEP.jpg,https://pbs.twimg.com/media/GYs-3yjXQAAiX-D.jpg,https://pbs.twimg.com/media/GYs-3LKXQAE556V.jpg,https://pbs.twimg.com/media/GYs-3SKXUAARs9_.jpg",None,None,False,None,0,0,2,None,None,None,None,1425472539812302859,282,EnabledWithCount
None,Sat Sep 28 22:51:16 +0000 2024,5,422,"My second passport my second Home as a #Somalilander #Ethiopia 
It’s an honor to take this national citizenship Identity
instead the worst passport 
in the universe🇸🇴. 
#Respect_the_MOU
#Somaliland_is_not_somalia
To those who says u use our passport I will use ur pass as a 🧻 🚽 https://t.co/LBjPgKTopM",False,None,"Somalilander,Ethiopia,Respect_the_MOU,Somaliland_is_not_somalia",1840162387078303753,None,False,False,en,"https://pbs.twimg.com/media/GYmR3d2WoAAkloo.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1840162304849006592/pu/img/2lE1j8OS1o78s3AG.jpg",None,None,False,None,16,126,42,None,None,None,None,988510170211930112,80227,EnabledWithCount
None,Wed Oct 02 03:50:56 +0000 2024,5,3,❤️ https://t.co/JLv4lOTkhD,False,None,,1841324963267055667,None,False,False,qme,https://pbs.twimg.com/media/GY2zS6cWAAAZS9g.jpg,None,None,False,None,6,13,0,None,None,None,None,1670783786,6022,EnabledWithCount
None,Tue Oct 01 17:05:18 +0000 2024,5,12,@HabtishGurmu Well this is adis Ababa Ethiopia 🇪🇹  murder and rape capital of Africa https://t.co/tYcP7tAx7I,False,None,,1841162487758311863,1841099845563564530,False,False,en,"https://pbs.twimg.com/media/GY0fhdsacAAHnvv.jpg,https://pbs.twimg.com/media/GY0fhdtb0AA7xlp.jpg",None,None,False,None,0,0,1,None,None,None,None,1151438928626556928,270,EnabledWithCount
None,Mon Sep 30 23:46:07 +0000 2024,5,10,Lore accurate flag of Ethiopia https://t.co/Fg1nobqdiR,False,None,,1840900967635554425,None,False,False,en,https://pbs.twimg.com/media/GYwxrEZXoAk8JDt.jpg,None,None,False,None,0,1,1,None,None,None,None,1772679234080722944,237,EnabledWithCount
None,Wed Oct 02 09:07:15 +0000 2024,5,18,"የቀይ ባሕር ጉዳይ የማይተው ጉዳይ ነው፣በሰላማዊ መንገድ እትዮጵያ ባሕር የማግኘት መብት አለበት ።
#Readsea 
#Ethiopia 
@AbiyAhmedAli https://t.co/P177STJ3Sk",False,None,"Readsea,Ethiopia",1841404567423955205,None,False,True,am,https://pbs.twimg.com/media/GY37rDkXEAAIsX1.jpg,None,None,False,None,0,4,9,None,None,None,None,1570677611566698497,362,EnabledWithCount
None,Fri Sep 27 19:17:13 +0000 2024,5,484,"Delusions of Power: 🇪🇹Ethiopian Elites' Misguided Intentions Toward Eritrea 🇪🇷
It’s becoming clear that if Ethiopian elites had the chance, they wouldn't hesitate to destroy Eritrea. But let’s be real—Eritrea exists not because Ethiopia allowed it, but because Eritrea defeated the Ethiopian army and leadership, even when Ethiopia had all sorts of external support. Now, PP cadres pretend they have the power to destroy Eritrea, yet they can't even defeat internal forces like Fano or OLA. Eritreans never had ill intentions toward Ethiopia, but things are changing fast. Ethiopia is burning through civil war, but they still dream of waging war on others. Delusion at its peak.

#EritreanStrength #EthiopianDelusions #CivilWarReality #MisguidedPower #HornOfAfrica #RegionalTensions #DefendEritrea #FailedCalculations #GeopoliticalFolly #LearnFromHistory #RespectSovereignty #Eritrea #Ethiopia #Somalia #Egypt #Kenya #Africa",False,None,"EritreanStrength,EthiopianDelusions,CivilWarReality,MisguidedPower,HornOfAfrica,RegionalTensions,DefendEritrea,FailedCalculations,GeopoliticalFolly,LearnFromHistory,RespectSovereignty,Eritrea,Ethiopia,Somalia,Egypt,Kenya,Africa",1839746133536452681,None,False,False,en,"https://pbs.twimg.com/ext_tw_video_thumb/1839745835434680322/pu/img/g0AyPlGNUAZI4jxC.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1839745870109057024/pu/img/JK0XJBAYzF-qFUr7.jpg",None,None,False,None,11,89,294,None,None,None,None,531273307,25248,EnabledWithCount
None,Wed Oct 02 10:39:32 +0000 2024,5,0,Some map making the rounds predicting Africa's borders in the year 2100. Obvious flaws include the assumption that a Nigeria or an Ethiopia will somehow stay intact and even grow in size while the smaller and less diverse like zambia and Zimbabwe split up. https://t.co/vFbM2me5sT,False,None,,1841427794074476810,None,False,False,en,https://pbs.twimg.com/media/GY4Q0OsX0AAowQ0.jpg,None,None,False,None,0,2,0,None,None,None,None,1371151277309181959,97,EnabledWithCount
None,Wed Oct 02 02:49:53 +0000 2024,5,16,"""Amharic"" 
The official language of the #Amhara people living in #Ethiopia which dates back thousands of years. One of the oldest languages on earth which actually has an alphabet for every sound we make to speak.

➡️ Stop the
#StateSponsoredAmharaGenocide

@UNHumanRights @AP @AlJazeera @MikeHammerUSA @hrw @AmnestyEARO @BBCAfrica @Reuters @AJEnglish @StateDept @_AfricanUnion @UNGeneva @SecBlinken @POTUS @UNGeneva",False,None,"Amhara,Ethiopia,StateSponsoredAmharaGenocide",1841309602509389916,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1841309551317929988/pu/img/Os2k5RS7sJ3RIInV.jpg,None,None,False,None,0,0,9,None,None,None,None,728145033535234048,433,EnabledWithCount
None,Wed Oct 02 13:38:11 +0000 2024,5,103,"የኢትዮጵያ ብሔራዊ ባንክ ለአምስት ባንክ ላልሆኑ የውጭ ምንዛሪ ቢሮዎች የስራ ፈቃድ ሰጠ።

The National Bank of Ethiopia Grants Operational Licenses to Five Non-Bank Forex Bureaus. https://t.co/Uqf79zMO2t",False,None,,1841472752353480746,None,False,False,eu,"https://pbs.twimg.com/media/GY45ss2XkAAtbl4.jpg,https://pbs.twimg.com/media/GY45ss2XoAAaU7h.jpg,https://pbs.twimg.com/media/GY45ss2XgAANU22.jpg",None,None,False,None,7,9,44,None,None,None,None,1640272412926267393,10778,EnabledWithCount
None,Thu Sep 26 20:17:00 +0000 2024,5,14,"🇪🇹☦️ Etiopija slavi tradicionalni praznik Meskel (Uzvišenje časnog Krsta)

#Ethiopia #Meskel https://t.co/UtsaOvNnZO",False,None,"Ethiopia,Meskel",1839398788697374934,None,False,False,und,"https://pbs.twimg.com/ext_tw_video_thumb/1839384225608544256/pu/img/yc90ihCCiVB83sWe.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1839384225654747136/pu/img/GDhDaKg5Y3U2L77V.jpg,https://pbs.twimg.com/media/GYbONSgasAAP1IO.jpg",None,None,False,None,0,0,2,None,None,None,None,192829567,1641,EnabledWithCount
None,Fri Sep 27 15:14:28 +0000 2024,5,235,"There is zero possibility that #Ethiopia will remain landlocked! That's why Ethiopia needs maritime justice before it takes justice into its own hands!  I guarantee you, no one can stop those who are fighting for justice! https://t.co/pYWlevEtIh",False,None,Ethiopia,1839685044580876772,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1839682657359220736/pu/img/S2p7f_4oEuvzFWP0.jpg,None,None,False,None,20,122,73,None,None,None,None,1415789279029178374,46112,EnabledWithCount
None,Wed Oct 02 14:00:29 +0000 2024,5,3,"On October 3, 1935, Italy, under Mussolini, invaded Ethiopia in a brutal campaign marking the start of the Second Italo-Ethiopian War. This conflict, characterized by Italy's use of chemical weapons, was a precursor to larger conflicts in WWII. #History #WWII #Italy #Ethiopia https://t.co/oJ3CQCozGf",False,None,"History,WWII,Italy,Ethiopia",1841478362759393666,None,False,False,en,"https://pbs.twimg.com/media/GY4-yPvWoAA_FGQ.jpg,https://pbs.twimg.com/media/GY4-yRRWQAAb-0h.jpg,https://pbs.twimg.com/media/GY4-yRCX0AEBAZE.jpg",None,None,False,None,0,0,0,None,None,None,None,1833603102756274177,34,EnabledWithCount
"{'id': '1841122142655517064', 'text': 'This video dates from 2017 and took place in Kuwait. It was a woman who was filming, not a man. The woman filming argued that she did it to avoid being accused of murder. She was prosecuted. The woman who fell survived.\n\nindependent.co.uk/news/world/mid…\n\n'}",Mon Sep 30 18:06:08 +0000 2024,5,23770,Man Decides To Record a Woman Falling Instead Of Helping in Ethiopia. 😬 https://t.co/0NAvdQJdqN,False,None,,1840815408544432245,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1840815362213908480/pu/img/fYYvWmIYeprD6DAk.jpg,None,None,False,None,202,1099,1319,None,None,None,None,1624190963240534017,9961032,EnabledWithCount
None,Mon Sep 30 16:27:40 +0000 2024,5,79,"#Egypt keep spreading hostility at every turn, constantly trying to demonize and undermine Ethiopia. But anyway, as longs as #Ethiopia remain grounded in int'l law and the principles of fair, equitable use of the river, Egypt’s loud rhetoric and endless bravado can’t change that reality. Ethiopia’s stance is built on justice, not bravado.",False,None,"Egypt,Ethiopia",1840790627048448260,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1840790401306812416/pu/img/DnFdid5YwADl_oNf.jpg,None,None,False,None,1,29,27,None,None,None,None,1415789279029178374,11320,EnabledWithCount
None,Wed Oct 02 13:41:05 +0000 2024,5,9,Ethiopia 🇪🇹 https://t.co/KBvN44cMQd,False,None,,1841473482913206404,None,False,True,cy,https://pbs.twimg.com/media/GY46X4NWMAAg5CQ.jpg,None,None,False,None,0,1,1,None,None,None,None,3003398068,501,EnabledWithCount
None,Wed Oct 02 14:36:16 +0000 2024,5,0,The Ambassador Acknowledge his Misstate About Ethiopia’s GDP Statistics https://t.co/roYboO263h,False,None,,1841487369930674260,None,False,False,en,https://pbs.twimg.com/media/GY5HAM5XoAAAq8S.jpg,None,None,False,None,0,0,1,None,None,None,None,1673747869705093120,39,EnabledWithCount
None,Tue Oct 01 05:20:35 +0000 2024,5,4,"The anti-Semitic Abiy Ahmed Ali,in Ethiopia, the right-hand man of Ezbolah, is sending children to the Amhara region and killing them on the ground and in the air. https://t.co/10ZRRFUvDa",False,None,,1840985139448275156,None,False,False,en,https://pbs.twimg.com/media/GYx-Of5W8AQiYHQ.jpg,None,None,False,None,0,0,3,None,None,None,None,1341948583327780865,190,EnabledWithCount
None,Wed Oct 02 14:49:42 +0000 2024,5,17,"አሁንስ ችግሩ የማን እንደሆን ተረዳችሁ?

የእስራል ወይስ የኢራን አና የሽብር አጋሮቿ?

We will never apologize for protecting the people of Israel. 

Full stop. https://t.co/d5U6mF7lq9",False,None,,1841490747578556662,None,False,False,und,https://pbs.twimg.com/media/GY5JpDBWMAAxELN.jpg,None,None,False,None,2,4,1,None,None,None,None,207465808,558,EnabledWithCount
None,Sun Aug 20 01:40:31 +0000 2023,5,22326,Ethiopia its culture. One of the oldest country in the world . It was the only one that was never colonized by the Europeans .https://t.co/7u9Qq4H2O0,False,None,,1693075505707180380,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1692982247295524864/pu/img/NEISJ_5ep5jJfFHr.jpg,None,None,False,None,678,315,2416,None,None,None,None,24491044,1413701,EnabledWithCount
None,Sun Jan 28 12:36:43 +0000 2024,5,14287,Ethiopia was a time https://t.co/TzpnFgXaup,False,None,,1751585091728642066,None,False,False,cy,https://pbs.twimg.com/amplify_video_thumb/1751584691822718976/img/C_RKgylgCNcST09F.jpg,None,None,False,None,1737,522,1061,None,None,None,None,1164215878524788736,7289890,EnabledWithCount
None,Fri Sep 27 23:35:11 +0000 2024,5,12,"IMF, Ethiopia reach staff-level agreement on first review of loan program https://t.co/pvVJE2ZBj1 https://t.co/ge2BEW2zfv",False,None,,1839811052143312947,None,False,False,en,https://pbs.twimg.com/media/GYhSZtMX0AA60e4.jpg,None,None,False,None,0,1,4,None,None,None,http://reut.rs/3TLKtFD,1652541,46907,EnabledWithCount
None,Tue Oct 01 22:20:35 +0000 2024,5,53,AFRICOM warns of a growing ISIS state in Northern #Somalia. U.S. Africa Commander Gen. Michael Langley applauds Ethiopia's efforts in combating Al-Shabaab and signals #Ethiopia's position as a leading troop contributor in the post-ATMIS mission. https://t.co/cvMBGB5n0d,False,None,"Somalia,Ethiopia",1841241830354026679,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1841241444171784203/pu/img/TMNS74BXnIIyeRof.jpg,None,None,False,None,2,8,29,None,None,None,None,1415789279029178374,5326,EnabledWithCount
None,Wed Oct 02 14:29:21 +0000 2024,5,4,"📌In Ethiopia, Amharas—regardless of their political beliefs, whether they are Muslim, Christian, or atheist, men, women, or children—have a target on their back !
📌Just the fact that they aren’t Oromo makes them criminals in the eyes of Abiy Ahmed and his Oromo Prosperity Party. 
📌What choice do they have except to resist? Is there any other alternative for them?",False,None,,1841485625842700311,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1841485402449850370/img/6qm0nfHZkXVux44k.jpg,None,None,False,None,0,0,2,None,None,None,None,1698039619336495104,278,EnabledWithCount
None,Tue Oct 01 20:29:15 +0000 2024,5,4,Ethiopia's winding road towards debt restructuring https://t.co/OiaSVTbotr https://t.co/1aZI7uXTE4,False,None,,1841213810868105509,None,False,False,en,https://pbs.twimg.com/media/GY1NRImWUAQZ--F.jpg,None,None,False,None,0,0,2,None,None,None,http://reut.rs/4dwR5ia,1652541,49259,EnabledWithCount
None,Sat Apr 06 22:26:23 +0000 2024,5,6758,"In 1916, the British and French secretly conspired to split the ""Possesions"" of the Ottoman empire between them. And did so. 

In 1935 the British, French and Italians secretly agreed the Hoare Laval pact to allow Italys fascist leader to invade Ethiopia. And they did so. 

In 1953, the British and Americans secretly conspired to overturn the democratic Government of Iran and did so. 

In 1953 the British also sent forces to crush the democratically elected government of British Guiana. And they did so

In 1953 the British and Americans overthrew the legitimate Governemnt of Guatemala. And they did so

In 1956 the British secretly conspired to overthrow the Nationaist Goverment of Syria.

In 1956, the British, French, and Israelis secretly conspired to invade Egypt and sieze control of the Suez canal. And they did so. 

The British, Americans, and French conspired to overthrow dozens of other legitimate democratic governments across the globe, leaving hundreds of thousands dead and democracy shattered. 

They are the secret architects of the Ukrainain conflict, the War in Syria, the destruction of Libya and Iraq, and the destabilisation of Taiwan, the British alone involved in 42 separate illegal Coups since 1945, also funding pro British terror squads to execute Irish Catholic civilians on my country. 

Remember this the next time they tell you Russia, Iran and China are the enemies of your  ""Freedom""",False,None,,1776738250524160437,None,False,False,en,"https://pbs.twimg.com/media/GKg-BEHXMAAzHyj.jpg,https://pbs.twimg.com/media/GKg-BRiWkAE2B_v.jpg,https://pbs.twimg.com/media/GKg-BddXcAAEeLs.jpg",None,None,False,None,210,423,3610,None,None,None,None,1056957124046143495,332645,EnabledWithCount
None,Tue Oct 01 18:42:19 +0000 2024,5,5,"#Iran is carrying out a terrifying missile launch in Tel Aviv city, Israel. https://t.co/GKiK11g7oV",False,None,Iran,1841186903111971113,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1841186834090541067/pu/img/lV-fhMATm_XvcYZh.jpg,None,None,False,None,0,0,0,None,None,None,None,1434840995418492931,778,EnabledWithCount
None,Tue Sep 03 13:10:59 +0000 2024,5,12989,"Bill Gates has arrived in Ethiopia to meet with the Prime Minister, aiming to radically reshape African agriculture, dairy, poultry, and hybrid seed farming. 

Their plan is to shift farmers from traditional practices to the use of patented GMO seeds, reliant on heavy synthetic fertilizers and a mono-crop approach. 

This could ultimately give him unprecedented control over the food systems, environment, and livelihoods across the continent.

Wherever Bill Gates goes, death and destruction are sure to follow.",False,None,,1830956658060636603,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1830956470004850690/pu/img/LZk56oyiL7UnebL1.jpg,None,None,False,None,1097,3453,7911,None,None,None,None,1608459779239706627,855326,EnabledWithCount
None,Wed Oct 02 07:20:24 +0000 2024,5,8,"📢 The children of #Tigray are left without an education for 4 years as their schools have been deliberately destroyed by #Eritrea troops.
#IC please Act and save them? 
#EducationForAll
 @EduCannotWait @UNICEF @eu_eeas @StateDept @UNHumanRightsEU 
https://t.co/ziQRkQg1Cb
@Zewdiabraha12",True,None,"Tigray,Eritrea,IC,EducationForAll",1841377680857461156,None,False,False,en,None,None,None,False,None,0,0,26,None,"In Tigray, Ethiopia over 550 schools used as military camp - The Wall Africa Journal",https://pbs.twimg.com/card_img/1841207960220913664/hWaoGUdu?format=jpg&name=orig,https://wallafricajournal.com/in-tigray-ethiopia-over-550-schools-used-as-military-camp/,1370672667263705089,121,EnabledWithCount
None,Thu Sep 26 04:29:03 +0000 2024,5,4,@AlbisoAchaAlto “Ethiopia has never lost a war”🤥😂 https://t.co/1nEVzUShTD,False,None,,1839160230694768853,1838624830293200907,False,False,en,"https://pbs.twimg.com/media/GYYCd7IW0AAaTVh.jpg,https://pbs.twimg.com/media/GYYCd7UW8AAmezu.jpg,https://pbs.twimg.com/media/GYYCd7RXkAAF9dW.jpg,https://pbs.twimg.com/media/GYYCd7QX0AA-75C.jpg",None,None,False,None,0,0,0,None,None,None,None,1360788588368072710,323,EnabledWithCount
None,Mon Sep 30 20:31:15 +0000 2024,5,0,@GirumTweets 25 million people in Ethiopia live on the UN food safety net. Ethiopia is a portrait of famine in Africa since the 70s. https://t.co/BSQjCO4EN9,False,None,,1840851926008676655,1840739250196623647,False,False,en,"https://pbs.twimg.com/media/GYwErn7XAAAVHxA.jpg,https://pbs.twimg.com/media/GYwEve_WwAAbiq_.jpg",None,None,False,None,0,0,0,None,None,None,None,1795487357199613952,219,EnabledWithCount
None,Wed Oct 02 13:30:28 +0000 2024,5,8,"#Ethiopia: #ENDF, #Amhara admin vow to ‘intensify operations’ against armed groups and figures embedded within gov’t

The Ethiopian National Defense Force (ENDF) and the Amhara regional government announced they will continue what they describe as ""law enforcement operations"" until ""peace is fully restored,"" despite ongoing conflict in the region for the past 14 months.  In a press briefing on 01 October, Mengesha Fentahun, head of the Amhara Communication Bureau, said the operations will target ""armed groups and leaders within government structures"" and will be ""intensified.""

Colonel Getnet Adane, head of ENDF Public Relations, reiterated that the military is working ""in collaboration with the regional government"" to address those ""causing disruption."" He noted that previous efforts involving ""dialogue"" with local communities have ""not always been fully successful."" Additionally, he mentioned that ""urban cells"" have been ""relocating to rural areas"" and spreading ""false information"" on social media.

https://t.co/ymZOXymnh2",False,None,"Ethiopia,ENDF,Amhara",1841470809329557694,None,False,False,en,https://pbs.twimg.com/media/GY437rbXgAAEkmK.jpg,None,None,False,None,2,1,4,None,None,None,https://addisstandard.com/?p=46172,263074291,2468,EnabledWithCount
None,Wed Oct 02 10:53:11 +0000 2024,5,12,"Ethiopia proposes that holders of its $1 billion bond take an 18% loss in a debt restructuring, even as it acknowledges that an influential group of investors has already rejected such an offer https://t.co/JghH6Q58gs",True,None,,1841431226994852257,None,False,False,en,None,None,None,False,None,0,2,6,None,Ethiopia Asks Already Defiant Bondholders to Take an 18% Haircut,https://pbs.twimg.com/card_img/1841430831484612608/hNYDN5wr?format=jpg&name=orig,https://trib.al/wm0zAKb,34713362,22515,EnabledWithCount
